MNXM642	(2E)-dodecenoyl-CoA	cpd02060_c0	C33H52N7O17P3S	943.789	-4	chebi:11489;chebi:1287;chebi:15471;chebi:19790;chebi:57330;3dmet:B04884;bigg:41433;bigg:dd2coa;biopath:trans-2-Dodecenoyl-CoA;brenda:BG16597;brenda:BG16600;cas:1066-12-2;chemspider:26330706;chemspider:4444196;foodb:FDB023218;foodb:FDB028376;hmdb:HMDB03712;hmdb:HMDB11689;kegg:C03221;lipidmaps:LMFA07050010;lipidmaps:LMFA07050176;lipidmaps:LMFA07050378;metabolights:MTBLC57330;metacyc:2-CHLORO-TRANS-DIENELACTONE;metacyc:CPD-7222;nikkaji:J2.741.386B;nugowiki:10414;nugowiki:3293;pubchem:24701375;pubchem:25245396;pubchem:45266564;pubchem:5280578;pubchem:6094;reactome:77255;reactome:R-ALL-77255;reactome_database_id_release_53:77255;seed:cpd02060
MNXM644	LL-2,6-diaminopimelate	cpd00504_c0	C7H14N2O4	190.1971	0	chebi:13192;chebi:16026;chebi:21428;chebi:21429;chebi:47031;chebi:57609;chebi:6341;3dmet:B01303;beilstein:1726901;bigg:26dap_LL;bigg:35647;biopath:LL-2,6-Diaminoheptanedioate;cas:14289-34-0;cas:583-93-7;casid:583-93-7;chemspider:388416;foodb:FDB022583;hmdb:HMDB01370;kegg:C00666;knapsack:C00007596;lipidmaps:LMFA01170102;metabolights:MTBLC57609;metacyc:LL-DIAMINOPIMELATE;metlin:352;nikkaji:J81.742B;nugowiki:1232;pubchem:1549100;pubchem:3935;pubchem:439283;pubchem:85291431;reaxys:1726901;seed:cpd00504;upa:UPC00666
MNXM6440	Stearoylcardiolipin (B. subtilis)	cpd15793_c0	C81H156O17P2	1464.0427	-2	seed:cpd15793
MNXM6454	trans-2,6-dimethyl-5-methylenehept-2-enoic acid	cpd08740_c0	C10H15O2	167.2249	-1	chebi:27050;3dmet:B04382;cas:65860-54-0;kegg:C11943;nikkaji:J2.002.542E;pubchem:14104;seed:cpd08740;umbbd:c0683
MNXM646	1D-myo-inositol 1-phosphate	cpd00867_c0	C6H11O9P	258.1199	-2	chebi:11220;chebi:11354;chebi:12828;chebi:12895;chebi:18297;chebi:19207;chebi:43432;chebi:58433;chebi:818;3dmet:B01403;beilstein:2056776;bigg:1484840;bigg:mi1p__D;cas:15421-51-9;chemspider:16744063;drugbank:DB03542;hmdb:HMDB00213;hmdb:HMDB02985;kegg:C01177;knapsack:C00007483;metabolights:MTBLC58433;metacyc:D-MYO-INOSITOL-1-MONOPHOSPHATE;nikkaji:J6.548J;pdb-ccd:IPD;pdbechem:IPD;pubchem:4404;pubchem:5288642;pubmed:17439666;reactome:870330;reactome:R-ALL-870330;reactome_database_id_release_53:870330;reaxys:2056776;seed:cpd00867;upa:UPC01177
MNXM6465	UDP-N-acetylmuramoyl-L-alanyl-D-alpha-glutamyl-L-lysinate(3-)	cpd02861_c0	C34H52N7O24P2	1004.7567	-3	chebi:13464;chebi:13484;chebi:22130;chebi:28289;chebi:30917;chebi:58559;chebi:9837;3dmet:B04953;bigg:uAgl;kegg:C04700;nikkaji:J2.753.047H;pubchem:7276;seed:cpd02861
MNXM647	2'-deoxyguanosine	cpd00277_b;cpd00277_c0;cpd00277_e0	C10H13N5O4	267.2413	0	chebi:14116;chebi:17172;chebi:19244;chebi:23624;chebi:42667;chebi:42867;chebi:42874;chebi:42987;chebi:4412;3dmet:B01219;bigg:34637;bigg:dgsn;biopath:2-prime-Deoxyguanosine;brenda:BG842;cas:961-07-9;casid:961-07-9;chemspider:163230;chemspider:618;foodb:FDB012064;het:GNG;hmdb:HMDB00085;kegg:C00330;metabolights:MTBLC17172;metacyc:DEOXYGUANOSINE;metlin:3395;nikkaji:J13.863K;nugowiki:60;pdb-ccd:GNG;pdbechem:GNG;pubchem:187790;pubchem:3624;reaxys:39814;seed:cpd00277;wikipedia:Deoxyguanosine
MNXM648	2,5-diamino-6-hydroxy-4-(5-phosphoribosylamino)-pyrimidine	cpd00957_c0	C9H14N5O8P	351.2099	-2	chebi:11446;chebi:19368;chebi:29114;chebi:58614;chebi:59545;chebi:59546;chebi:927;3dmet:B01437;bigg:1446959;bigg:25drapp;brenda:BG27778;brenda:BG51502;kegg:C01304;metacyc:DIAMINO-OH-PHOSPHORIBOSYLAMINO-PYR;nikkaji:J1.557.013J;pubchem:25244331;pubchem:4522;pubmed:19309161;seed:cpd00957;upa:UPC01304
MNXM649	2-dehydro-3-deoxy-6-phospho-D-gluconate	cpd02711_c0	C6H8O9P	255.0961	-3	chebi:1051;chebi:11543;chebi:11551;chebi:12227;chebi:15925;chebi:19522;chebi:57569;3dmet:B04941;beilstein:6714585;bigg:2ddg6p;bigg:43826;biopath:2-Dehydro-3-deoxy-6-phospho-D-gluconate;brenda:BG22083;cas:27244-54-8;chemspider:2338483;foodb:FDB022588;hmdb:HMDB01376;kegg:C04442;knapsack:C00019434;metacyc:2-KETO-3-DEOXY-6-P-GLUCONATE;metlin:6202;nikkaji:J40.082C;nugowiki:1238;pubchem:3080745;pubchem:44229082;pubchem:7071;seed:cpd02711;upa:UPC04442
MNXM6494	(1-naphthyl)methanol	cpd09792_c0	C11H10O	158.1965	0	chebi:19054;chebi:34092;chebi:38137;beilstein:2042532;cas:4780-79-4;hmdb:HMDB60322;kegg:C14089;nikkaji:J215A;nugowiki:59422;pubchem:854325;pubmed:5476720;reaxys:2042532;seed:cpd09792;um-bbd:c0720;umbbd:c0720
MNXM6496	(11Z,14Z)-eicosadienoyl-CoA	cpd14900_c0	C41H66N7O17P3S	1053.9857	-4	chebi:76410;chebi:76534;hmdb:HMDB60188;kegg:C16180;lipidmaps:LMFA07050036;metacyc:CPD-12646;nikkaji:J2.798.580G;nugowiki:59287;pubchem:123060463;pubchem:47205489;pubchem:49859712;seed:cpd14900
MNXM6497	(11Z,14Z,17Z)-eicosatrienoyl-CoA	cpd14899_c0	C41H64N7O17P3S	1051.9698	-4	chebi:74328;chebi:74606;kegg:C16179;lipidmaps:LMFA07050044;metacyc:CPD-12647;metacyc:CPD-17352;nikkaji:J2.798.563G;pubchem:123060471;pubchem:47205488;pubchem:49859609;seed:cpd14899
MNXM650	acryloyl-CoA	cpd00663_c0	C24H34N7O17P3S	817.5497	-4	chebi:13722;chebi:15513;chebi:26301;chebi:57367;chebi:8488;3dmet:B04746;beilstein:78117;bigg:36320;bigg:pp2coa;biopath:Acryloyl-CoA;cas:5776-58-9;chemspider:388468;foodb:FDB022958;hmdb:HMDB02307;hmdb:HMDB06507;kegg:C00894;lipidmaps:LMFA07050282;lipidmaps:LMFA07050283;metabolights:MTBLC57367;metacyc:ACRYLYL-COA;metlin:446;nikkaji:J1.210.753F;nugowiki:1890;pubchem:4150;pubchem:439340;pubchem:45266595;seed:cpd00663;um-bbd:c0150;umbbd:c0150
MNXM651	beta-D-fructose 2,6-bisphosphate	cpd00503_c0	C6H10O12P2	336.0839	-4	chebi:12351;chebi:20933;chebi:28602;chebi:4122;chebi:42586;chebi:58579;chebi:78687;3dmet:B01302;beilstein:4213776;bigg:35645;biopath:D-Fructose_2,6-bisphosphate;cas:79082-92-1;chemspider:19975981;chemspider:94762;foodb:FDB022390;het:FDP;hmdb:HMDB01047;kegg:C00665;knapsack:C00007441;metabolights:MTBLC58579;metacyc:CPD-535;metlin:5964;nikkaji:J470.690K;nugowiki:941;pdb-ccd:FDP;pdbechem:FDP;pubchem:105021;pubchem:21117974;pubchem:3934;pubmed:2177377;reactome:30533;reactome:R-ALL-30533;reactome_database_id_release_53:30533;reaxys:15436010;seed:cpd00503;wikipedia:Fructose_2,6-bisphosphate
MNXM6529	(7Z,10Z,13Z,16Z,19Z)-docosapentaenoate	cpd16301_c0	C22H33O2	329.4962	-1	chebi:53488;chebi:77224;beilstein:2287314;bigg:2218032;bigg:clpnd;cas:24880-45-3;chemspider:13221255;chemspider:4593750;foodb:FDB021831;hmdb:HMDB01976;hmdb:HMDB06528;kegg:C16513;lipidbank:DFA0223;lipidmaps:LMFA01030184;lipidmaps:LMFA04000044;lipidmaps:LMFA04000049;metacyc:CPD-10282;metacyc:CPD-13792;metlin:194;nikkaji:J490.555E;nugowiki:5653;pubchem:23001748;pubchem:24701360;pubchem:40846589;pubchem:49661773;pubchem:5497182;pubchem:7850048;pubchem:85291477;pubmed:17291553;pubmed:6469703;reactome:2066764;reactome:2066768;reactome:R-ALL-2066764;reactome:R-ALL-2066768;reactome_database_id_release_53:2066764;reactome_database_id_release_53:2066768;reaxys:2287314;seed:cpd16301
MNXM653	Mg(2+)	cpd00254_b;cpd00254_c0;cpd00254_e0	Mg	24.305	2	chebi:13379;chebi:18420;chebi:25112;chebi:31794;chebi:39127;chebi:49736;chebi:6635;chebi:6636;chebi:6637;bigg:1787372;bigg:mg2;biopath:Mg2+;brenda:BG79317;cas:22537-22-0;cas:7439-95-4;chemspider:865;foodb:FDB003518;gmelin:6857;het:MG;hmdb:HMDB00547;kegg:C00305;kegg:C07755;kegg:C07876;kegg:C12567;kegg:D00731;kegg:D01167;kegg:D04834;metacyc:13-HYDROXY-MAGNESIUM-PROTOPORP;metacyc:MG+2;metacyc:MGCL2;nikkaji:J3.728A;nugowiki:466;pdb-ccd:MG;pdbechem:MG;pubchem:3599;pubchem:888;reactome:109496;reactome:114632;reactome:140344;reactome:29926;reactome:5336432;reactome:R-ALL-109496;reactome:R-ALL-114632;reactome:R-ALL-29926;reactome:R-ALL-5336432;reactome_database_id_release_53:109496;reactome_database_id_release_53:114632;reactome_database_id_release_53:29926;reactome_database_id_release_53:5336432;seed:cpd00254;seed:cpd04942
MNXM65309	octadecenoic acid	cpd15269_c0	C18H34O2	282.4614		chebi:25634;chebi:78049;pubmed:18832207;pubmed:19106329;pubmed:7276754;seed:cpd15269
MNXM654	(2E)-tetradecenoyl-CoA	cpd03127_c0	C35H56N7O17P3S	971.8421	-4	chebi:10734;chebi:27079;chebi:27721;chebi:61405;3dmet:B05001;bigg:45476;bigg:td2coa;biopath:trans-Tetradec-2-enoyl-CoA;cas:38795-33-4;chemspider:4444333;foodb:FDB023265;hmdb:HMDB03946;hmdb:HMDB13082;kegg:C05273;lipidmaps:LMFA07050021;lipidmaps:LMFA07050396;metabolights:MTBLC61405;metacyc:CPD-15568;metacyc:CPD0-2120;nikkaji:J2.755.213G;nugowiki:3527;pubchem:24701386;pubchem:46173185;pubchem:5280767;pubchem:7660;reactome:77273;reactome:R-ALL-77273;reactome_database_id_release_53:77273;seed:cpd03127
MNXM6560	(S)-(-)-citronellal	cpd08238_c0	C10H18O	154.2493	0	chebi:368;3dmet:B04233;beilstein:1720790;beilstein:4654383;cas:5949-05-3;chemspider:391429;foodb:FDB014618;gmelin:2038127;hmdb:HMDB35842;kegg:C11384;knapsack:C00010309;lipidmaps:LMPR0102010011;metabolights:MTBLC368;metacyc:CPD-7986;nikkaji:J66.806K;nugowiki:34499;pubchem:13558;pubchem:443157;pubchem:74382102;seed:cpd08238
MNXM6568	1(F)-beta-D-fructosylsucrose	cpd02298_c0	C18H32O16	504.4371	0	chebi:11371;chebi:16885;chebi:19202;chebi:42141;chebi:816;cas:470-69-9;chemspider:389087;foodb:FDB007836;het:DQR;hmdb:HMDB11729;kegg-glycan:G02515;kegg:C03661;kegg:G02515;knapsack:C00048937;metabolights:MTBLC16885;metacyc:1-KESTOTRIOSE;nikkaji:J196.187J;nugowiki:10454;pdb-ccd:DQR;pdbechem:DQR;pubchem:440080;pubchem:6439;pubmed:1663421;reaxys:63973;seed:cpd02298
MNXM6573	1,2-dianteisoheptadecanoyl-sn-glycerol 3-phosphate	cpd15678_c0	C37H72O8P	675.9365	-1	seed:cpd15678
MNXM6574	1,2-dianteisopentadecanoyl-sn-glycerol 3-phosphate	cpd15681_c0	C33H64O8P	619.8302	-1	seed:cpd15681
MNXM6580	1,2-diisoheptadecanoyl-sn-glycerol 3-phosphate	cpd15677_c0	C37H72O8P	675.9365	-1	seed:cpd15677
MNXM6581	1,2-diisohexadecanoyl-sn-glycerol 3-phosphate	cpd15682_c0	C35H68O8P	647.8834	-1	seed:cpd15682
MNXM6582	1,2-diisopentadecanoyl-sn-glycerol 3-phosphate	cpd15680_c0	C33H64O8P	619.8302	-1	seed:cpd15680
MNXM6583	1,2-diisotetradecanoyl-sn-glycerol 3-phosphate	cpd15679_c0	C31H60O8P	591.7771	-1	seed:cpd15679
MNXM659	L-fucose	cpd00751_c0	C6H12O5	164.1565	0	chebi:13102;chebi:18287;chebi:21293;chebi:2181;3dmet:B04756;beilstein:1905878;bigg:36636;bigg:fuc__L;cas:2438-80-4;casid:2438-80-4;chemspider:16190;drugbank:DB03283;foodb:FDB020543;gmelin:863814;het:1AH1;hmdb:HMDB00174;kegg:C01019;knapsack:C00035100;metacyc:L-FUCOSE;metacyc:L-Fucopyranoses;metlin:268;nikkaji:J92.797J;nugowiki:123;pdb-ccd:FUC;pubchem:17106;pubchem:4264;pubmed:19913595;pubmed:20877283;pubmed:7688662;reaxys:1905878;seed:cpd00751;upa:UPC01019
MNXM6598	1-Acyl-sn-glycero-3-phosphoethanolamine tetradecanoyl	cpd15314_c0	C19H40NO7P	425.4972		seed:cpd15314
MNXM66	sn-glycerol 3-phosphate	cpd00080_c0	C3H7O6P	170.0578	-2	chebi:10648;chebi:10649;chebi:12843;chebi:12848;chebi:12849;chebi:14804;chebi:15978;chebi:16890;chebi:17517;chebi:26032;chebi:26033;chebi:26705;chebi:35141;chebi:35772;chebi:42793;chebi:57597;chebi:60291;chebi:60523;chebi:64716;chebi:8130;3dmet:B01157;beilstein:1723975;beilstein:6115564;bigg:137383;bigg:glyc3p;biopath:3(3-Phosphatidyl-)glycerol;biopath:sn-Glycerol_3-phosphate;brenda:BG84411;brenda:BG93263;cas:17989-41-2;cas:57-03-4;chemspider:2939444;chemspider:388308;foodb:FDB021800;het:G3P;hmdb:HMDB00126;hmdb:HMDB02722;kegg:C00093;kegg:C00344;knapsack:C00007288;lipidmaps:LMGP04010000;metabolights:MTBLC57597;metacyc:GLYCEROL-3P;metacyc:L-1-PHOSPHATIDYL-GLYCEROL;metlin:5161;nikkaji:J4.456C;nugowiki:87;pdb-ccd:G3P;pdbechem:G3P;pdbechem:GP9;pubchem:3393;pubchem:439162;pubchem:7048686;pubmed:16745347;pubmed:1694860;pubmed:19049970;reactome:1483256;reactome:1524042;reactome:1524139;reactome:1602402;reactome:188458;reactome:76114;reactome:R-ALL-188458;reactome:R-ALL-76114;reactome_database_id_release_53:188458;reactome_database_id_release_53:76114;reaxys:1723975;seed:cpd00080;seed:cpd11652;seed:cpd16231;upa:UPC00093;upa:UPC00344
MNXM660	phenylethylamine	cpd03161_c0	C8H12N	122.1876	1	chebi:14782;chebi:18397;chebi:225237;chebi:25965;chebi:45001;chebi:50048;chebi:8063;3dmet:B00766;beilstein:3539103;beilstein:507488;bigg:45591;bigg:peamn;brenda:BG89162;cas:64-04-0;casid:64-04-0;chemspider:13856352;chemspider:395457;drugbank:DB04325;ecmdb:ECMDB02654;foodb:FDB010580;gmelin:50120;hmdb:HMDB12275;hmdb:HMDB60276;kegg:C05332;knapsack:C00001426;metabolights:MTBLC225237;metacyc:PHENYLETHYLAMINE;nikkaji:J4.833J;nugowiki:11000;nugowiki:59375;pdb-ccd:PEA;pdbechem:PEA;pubchem:1001;pubchem:448751;pubchem:7711;pubmed:10476872;pubmed:20390105;pubmed:21191624;pubmed:23225177;pubmed:23564683;pubmed:7906896;reactome:391200;reactome:500605;reactome:R-ALL-500605;reactome_database_id_release_53:500605;reaxys:507488;seed:cpd03161;upa:UPC05332;wikipedia:2-phenylethylamine
MNXM6600	1-Acyl-sn-glycero-3-phosphoethanolamine hexadecanoyl	cpd15316_c0	C21H44NO7P	453.5503		seed:cpd15316
MNXM6608	1-Acyl-sn-glycero-3-phosphoglycerol octadec-11-enoyl	cpd15324_c0	C24H46O9P	509.5904	-1	seed:cpd15324
MNXM6614	1-hydroxy-2-naphthaldehyde	cpd08279_c0	C11H8O2	172.18	0	chebi:19048;chebi:28091;chebi:633;cas:574-96-9;kegg:C11427;nikkaji:J534.105A;pubchem:13599;pubmed:20836507;pubmed:21423923;pubmed:22042218;reaxys:1564255;seed:cpd08279;umbbd:c0437
MNXM662	thiamine phosphate	cpd00793_b;cpd00793_c0;cpd00793_e0	C12H16N4O4PS	343.3186	-1	chebi:15230;chebi:15231;chebi:18338;chebi:26944;chebi:26945;chebi:37574;chebi:37575;chebi:46189;chebi:9533;3dmet:B00237;agricola:IND44724844;beilstein:3916670;beilstein:3917125;beilstein:7232643;bigg:36768;bigg:thmmp;brenda:BG3637;cas:495-23-8;cas:532-40-1;casid:532-40-1;chemspider:13085545;chemspider:2627905;foodb:FDB023043;gmelin:1056035;gmelin:1063443;hmdb:HMDB02666;kegg:C01081;knapsack:C00019628;metabolights:MTBLC37575;metacyc:THIAMINE-P;metlin:3488;nikkaji:J221.489J;nugowiki:2249;pdb-ccd:TPS;pdbechem:TPS;pubchem:15942892;pubchem:3382778;pubchem:4319;pubmed:11997266;pubmed:12111441;pubmed:24583237;reaxys:3916670;seed:cpd00793;upa:UPC01081;wikipedia:Thiamine_monophosphate
MNXM663	(R)-3-hydroxybutanoate	cpd00797_c0	C4H7O3	103.0966	-1	chebi:10983;chebi:17066;chebi:18666;chebi:20067;chebi:322;3dmet:B00239;beilstein:6114857;bigg:36784;bigg:bhb;biopath:(R)-3-Hydroxybutanoate;brenda:BG19700;cas:625-72-9;chemspider:5341936;chemspider:83181;foodb:FDB021869;het:3HR;hmdb:HMDB00011;hmdb:HMDB00357;hmdb:HMDB00442;kegg:C01089;kegg:C03197;lipidbank:DFA0271;lipidmaps:LMFA01050005;lipidmaps:LMFA01050243;metabolights:MTBLC10983;metacyc:CPD-335;nikkaji:J5.217E;nugowiki:6;patent:WO9312254;pdb-ccd:3HR;pubchem:4324;pubchem:6971058;pubchem:7982613;pubchem:92135;pubmed:19304817;pubmed:20699574;pubmed:3679704;reactome:73911;reactome:R-ALL-73911;reactome_database_id_release_53:73911;reaxys:1720568;reaxys:6114857;seed:cpd00797
MNXM6636	12-methyl-tetra-decanoyl-ACP	cpd11515_c0	C26H49N2O8PRS		-1	seed:cpd11515
MNXM6637	12-methyl-tridecanoyl-ACP	cpd11565_c0	C25H47N2O8PRS		-1	seed:cpd11565
MNXM6644	13-methyl-tetra-decanoyl-ACP	cpd11540_c0	C26H49N2O8PRS		-1	seed:cpd11540
MNXM669	D-alanyl-D-alanine	cpd00731_c0	C6H12N2O3	160.1711	0	chebi:12900;chebi:13749;chebi:16576;chebi:20894;chebi:4088;chebi:57822;chebi:72816;3dmet:B01365;beilstein:1724814;bigg:36564;bigg:alaala;brenda:BG22134;cas:1948-31-8;cas:923-16-0;casid:923-16-0;chemspider:4573916;foodb:FDB006399;hmdb:HMDB03459;hmdb:HMDB28680;kegg:C00993;knapsack:C00019576;metacyc:D-ALA-D-ALA;metlin:6937;nikkaji:J80.011B;nugowiki:27338;nugowiki:3040;pubchem:4239;pubchem:5460362;pubchem:6992112;pubmed:16030213;pubmed:19053785;pubmed:19527037;pubmed:23907883;pubmed:24440607;pubmed:61706;reaxys:1724813;reaxys:1724814;seed:cpd00731
MNXM672	precorrin-2	cpd01620_c0	C42H41N4O16	857.7921	-7	chebi:14870;chebi:50602;chebi:58827;chebi:8370;3dmet:B01575;bigg:39875;bigg:dscl;bigg:pre2;biopath:Precorrin_2;brenda:BG18385;cas:65207-12-7;cas:82542-92-5;casid:65207-12-7;kegg:C02463;knapsack:C00007375;metacyc:DIHYDROSIROHYDROCHLORIN;nikkaji:J966.387H;pubchem:25245987;pubchem:5480;seed:cpd01620;upa:UPC02463
MNXM6723	2-hydroxy-6-oxocyclohexane-1-carbonyl-CoA	cpd06717_c0	C28H40N7O19P3S	903.639	-4	chebi:20746;chebi:2227;chebi:28011;chebi:76527;kegg:C09825;lipidmaps:LMFA07050179;metacyc:CPD-15900;nikkaji:J2.771.194D;pubchem:12013;pubchem:72551544;pubmed:10406950;seed:cpd06717;um-bbd:c0232;umbbd:c0232
MNXM6733	2-Methyl-1-hydroxybutyl-ThPP	cpd14702_c0	C17H26N4O8P2S	508.4229	-2	chebi:80223;bigg:2mhob;foodb:FDB028932;hmdb:HMDB12310;kegg:C15978;nikkaji:J2.799.847J;nugowiki:11035;pubchem:23724627;pubchem:47205291;seed:cpd14702
MNXM6734	2-methyl-1-hydroxypropylthiamine diphosphate	cpd14700_c0	C16H24N4O8P2S	494.3963	-2	chebi:29142;chebi:45938;chebi:48522;bigg:2mhop;chemspider:26333171;foodb:FDB024122;hmdb:HMDB06866;kegg:C15976;nikkaji:J2.799.841K;nugowiki:5991;pdbechem:THV;pubchem:23724626;pubchem:47205289;seed:cpd14700
MNXM674	(3S)-hydroxydecanoyl-CoA	cpd03118_c0	C31H50N7O18P3S	933.7511	-4	chebi:18779;chebi:28325;chebi:418;chebi:62616;3dmet:B04992;bigg:3hdcoa;bigg:45455;biopath:(S)-Hydroxydecanoyl-CoA;cas:6245-70-1;cas:79171-49-6;chemspider:17220838;foodb:FDB023257;hmdb:HMDB03938;kegg:C05264;lipidmaps:LMFA07050014;lipidmaps:LMFA07050154;metacyc:CPD0-2244;nikkaji:J2.755.093B;nugowiki:3519;pdb-ccd:HSC;pubchem:16061159;pubchem:24701379;pubchem:49859629;pubchem:7651;pubmed:15513944;pubmed:19925642;pubmed:2760034;reactome:77341;reactome:R-ALL-77341;reactome_database_id_release_53:77341;seed:cpd03118
MNXM677	3-oxodecanoyl-CoA	cpd03119_c0	C31H48N7O18P3S	931.7352	-4	chebi:1633;chebi:20166;chebi:28528;chebi:62548;3dmet:B04993;bigg:3odcoa;bigg:45458;biopath:3-Oxodecanoyl-CoA;cas:50411-91-1;chemspider:389504;foodb:FDB023258;hmdb:HMDB03939;hmdb:HMDB06349;kegg:C05265;lipidmaps:LMFA07050074;lipidmaps:LMFA07050239;metabolights:MTBLC28528;metacyc:CPD0-2123;nikkaji:J2.755.094K;nugowiki:3520;pubchem:160779818;pubchem:440606;pubchem:53262297;pubchem:7652;pubmed:344310;reactome:77339;reactome:R-ALL-77339;reactome_database_id_release_53:77339;seed:cpd03119
MNXM6818	3-Isopropylbut-3-enoyl-CoA	cpd08746_c0	C28H42N7O17P3S	873.6561	-4	chebi:29483;3dmet:B05587;kegg:C11949;lipidmaps:LMFA07050231;nikkaji:J2.777.905K;pubchem:14110;seed:cpd08746;umbbd:c0889
MNXM6822	3-mercaptolactic acid	cpd03455_c0	C3H5O3S	121.135	-1	chebi:1572;chebi:20102;chebi:28580;3dmet:B05120;bigg:46576;bigg:mercplac;cas:2614-83-7;chemspider:141158;foodb:FDB022856;hmdb:HMDB02127;kegg:C05823;metlin:6499;nikkaji:J397.550I;nugowiki:1710;pubchem:160645;pubchem:8118;reaxys:5727206;seed:cpd03455
MNXM6824	[(1R)-1-hydroxy-3-methylbutyl]thiamine diphosphate	cpd14698_c0	C17H26N4O8P2S	508.4229	-2	chebi:46359;chebi:80220;bigg:3mhtpp;chemspider:22378483;foodb:FDB024121;hmdb:HMDB06865;hmdb:HMDB06946;kegg:C15974;nikkaji:J2.799.840B;nugowiki:5990;pdbechem:WWF;pubchem:23724625;pubchem:47205287;seed:cpd14698
MNXM6827	3-methylsalicylaldehyde	cpd09790_c0	C8H8O2	136.1479	0	chebi:20110;chebi:34343;beilstein:1099377;cas:824-42-0;kegg:C14087;nikkaji:J526.376J;patent:CN101851225;pubchem:854323;pubmed:21222144;reaxys:1099377;seed:cpd09790;um-bbd:c0718;umbbd:c0718
MNXM6828	3-methylsalicylate	cpd09791_c0	C8H7O3	151.1394	-1	chebi:20141;cas:45848-87-1;cas:83-40-9;chemspider:3926157;chemspider:6482;foodb:FDB022991;hmdb:HMDB02390;kegg:C14088;knapsack:C00044054;metacyc:CPD-10665;metlin:6661;nikkaji:J2.787.855E;nugowiki:1973;pubchem:54675854;pubchem:6738;pubchem:854324;pubmed:4850727;pubmed:4932011;pubmed:5866726;reaxys:2086811;seed:cpd09791;umbbd:c0719
MNXM683	L-cysteinylglycine	cpd01017_c0	C5H10N2O3S	178.2095	0	chebi:4047;chebi:61694;3dmet:B01448;beilstein:1724689;bigg:1445980;bigg:cgly;biopath:L-Cysteinylglycine;brenda:BG20292;cas:19246-18-5;casid:19246-18-5;chemspider:388596;ecmdb:ECMDB00078;foodb:FDB021891;gmelin:83158;hmdb:HMDB00078;hmdb:HMDB28775;kegg:C01419;metabolights:MTBLC4047;metacyc:CYS-GLY;metacyc:GLUTATHIONE;metlin:5134;nikkaji:J36.789C;nugowiki:27433;nugowiki:57;pubchem:439498;pubchem:4606;pubchem:7098621;pubmed:24500895;pubmed:7492739;reactome:1247904;reactome:1247934;reactome:R-ALL-1247904;reactome_database_id_release_53:1247904;reaxys:1724689;seed:cpd01017;ymdb:YMDB00690
MNXM685	L-ribulose	cpd00259_c0;cpd00397_c0	C5H10O5	150.1299	0	chebi:13035;chebi:13163;chebi:16880;chebi:17140;chebi:21120;chebi:21382;chebi:4268;chebi:46514;chebi:6295;3dmet:B04663;3dmet:B04690;bigg:34575;bigg:35195;bigg:rbl__L;bigg:xylu__D;biopath:D-Xylulose;biopath:L-Ribulose;cas:2042-27-5;cas:488-84-6;cas:551-84-8;casid:551-84-8;chemspider:388344;chemspider:4451524;chemspider:559151;drugbank:DB03947;foodb:FDB022698;foodb:FDB023156;het:XUL;hmdb:HMDB00654;hmdb:HMDB01644;hmdb:HMDB03371;kegg:C00310;kegg:C00508;knapsack:C00019634;knapsack:C00019684;metabolights:MTBLC17140;metacyc:D-XYLULOSE;metacyc:L-RIBULOSE;metacyc:L-RIBULOSE-5-P;metlin:6333;metlin:6908;nikkaji:J14.173I;nikkaji:J14.195J;nugowiki:1424;nugowiki:2952;pdb-ccd:34V;pdb-ccd:XLF;pdbechem:XUL;pubchem:3604;pubchem:3791;pubchem:439204;pubchem:5289590;pubchem:644111;pubmed:15234337;reaxys:1723052;seed:cpd00259;seed:cpd00397;upa:UPC00310;upa:UPC00508
MNXM686	(9Z)-octadecenoyl-CoA	cpd00399_c0	C39H64N7O17P3S	1027.9484	-4	chebi:14685;chebi:15534;chebi:25668;chebi:57387;chebi:7743;3dmet:B04691;bigg:ocdce9coa;cas:1716-06-9;chemspider:4444057;foodb:FDB022554;hmdb:HMDB01322;hmdb:HMDB06531;kegg:C00510;lipidmaps:LMFA07050055;lipidmaps:LMFA07050356;metabolights:MTBLC57387;metacyc:OLEOYL-COA;metlin:6159;nikkaji:J203.108F;nugowiki:1184;pdb-ccd:3VV;pubchem:123060482;pubchem:25245426;pubchem:3793;pubchem:5280355;pubmed:11500518;pubmed:15604682;pubmed:9751207;reaxys:604341;seed:cpd00399
MNXM687	xanthosine	cpd01217_c0	C10H12N4O6	284.2255	0	chebi:10066;chebi:15323;chebi:18107;chebi:27327;3dmet:B01495;bigg:38352;bigg:xtsn;biopath:Xanthosine;brenda:BG652;cas:146-80-5;casid:146-80-5;chemspider:1152;chemspider:58484;foodb:FDB001604;hmdb:HMDB00299;kegg:C01762;knapsack:C00007222;metabolights:MTBLC18107;metacyc:XANTHOSINE;metlin:3408;nikkaji:J9.367J;nugowiki:218;pdb-ccd:4UO;pubchem:4895;pubchem:64959;pubmed:10879466;pubmed:19176874;pubmed:21071429;pubmed:22698263;pubmed:22731949;pubmed:22770225;pubmed:22932763;reaxys:625906;seed:cpd01217;upa:UPC01762;wikipedia:Xanthosine
MNXM6882	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one	cpd16401_c0	C10H11NO3	193.1992	0	chebi:80593;hmdb:HMDB60389;kegg:C16595;nikkaji:J1.018.553J;nugowiki:59489;pubchem:51090922;seed:cpd16401
