RE87ED27C	1 MNXM3426@MNXC3 + 1 MNXM564@MNXC3 --> 1 MNXM51017@MNXC3 + 1 MNXM925@MNXC3	rxn08084_c0	MNXR81582	2.3.1.51		bigg:AGPAT140;seed:rxn08084
RE90CA484	1 MNXM90960@MNXC2 <==> 1 MNXM90960@MNXC3	rxn10474_c0	MNXR82021			bigg:COBALT2tex;bigg:COBALT2tpp;bigg:COBALTt5;bigg:EX_cobalt2_e;metacyc:TRANS-RXN-141A;seed:rxn08241;seed:rxn08242;seed:rxn10474
RE96CC037	1 MNXM11@MNXC3 + 1 MNXM80@MNXC3 <-- 1 MNXM158@MNXC3 + 1 MNXM91@MNXC3	rxn00711_c0	MNXR70061	2.4.2.9	biopath:Conversion_and_degradation_of_Pyrimidine_nucleotides_and_bases;biopath:Conversion_of_Uridine-5'-phosphate_into_beta-Alanine;biopath:Conversion_of_Uridine-5'-phosphate_into_urea;kegg:Metabolic pathways;kegg:Pyrimidine metabolism;metacyc:pyrimidine nucleobases salvage I;upa:UMP biosynthesis via salvage pathway	rhea:13017;rhea:13018;rhea:13019;rhea:13020;bigg:UPPRT;bigg:UPRT;biopath:RXN00460;kegg:R00966;metacyc:URACIL-PRIBOSYLTRANS-RXN;seed:rxn00711;upa:UCR00966;upa:UER00636
RE97914BB	1 MNXM11@MNXC3 + 1 MNXM2@MNXC3 --> 1 MNXM1@MNXC3 + 2 MNXM9@MNXC3	rxn00001_c0	MNXR4373	3.6.1.1	biopath:Biosynthesis_of_aromatic_amino_acids_(L-Phenylalanine,_L-Tyrosine,_L-Tryptophan)_and_of_quinone_cofactors;biopath:Synthesis_and_degradation_of_Starch;biopath:Urea_and_L-Aspartate_cycles,_Polyamine_and_Creatine_synthesis	rhea:24576;rhea:24577;rhea:24578;rhea:24579;bigg:IDPh;bigg:IDPm;bigg:PPA;bigg:PPA_1;bigg:PPA_1pp;bigg:PPAer;bigg:PPAm;bigg:PPAn;biopath:RXN00452;kegg:R00004;metacyc:INORGPYROPHOSPHAT-RXN;reactome:R-ATH-449937;reactome:R-BTA-449937;reactome:R-CEL-449937;reactome:R-CFA-449937;reactome:R-DDI-449937;reactome:R-DME-449937;reactome:R-DRE-449937;reactome:R-GGA-449937;reactome:R-HSA-449937;reactome:R-MMU-449937;reactome:R-OSA-449937;reactome:R-PFA-449937;reactome:R-RNO-449937;reactome:R-SCE-449937;reactome:R-SPO-449937;reactome:R-SSC-449937;reactome:R-TGU-449937;reactome:R-XTR-449937;seed:rxn00001
RE9B0EB70	1 MNXM10@MNXC3 + 1 MNXM13@MNXC3 + 1 MNXM159@MNXC3 <==> 1 MNXM2512@MNXC3 + 1 MNXM8@MNXC3	rxn00735_c0	MNXR14719	1.1.1;1.1.1.85	kegg:2-Oxocarboxylic acid metabolism;kegg:Biosynthesis of amino acids;kegg:C5-Branched dibasic acid metabolism;kegg:Metabolic pathways;kegg:Valine, leucine and isoleucine biosynthesis;metacyc:L-isoleucine biosynthesis II;upa:L-isoleucine biosynthesis	rhea:32715;rhea:32716;rhea:32717;rhea:32718;kegg:R00994;metacyc:RXN-7745;seed:rxn00735;upa:UCR00994;upa:UER00069
RE9BEE912	1 MNXM13@MNXC3 + 1 MNXM2@MNXC3 + 1 MNXM73@MNXC3 <==> 1 MNXM1@MNXC3 + 1 MNXM46@MNXC3 + 1 MNXM9@MNXC3	rxn00251_c0	MNXR4381	4.1.1.31	biopath:Biosynthesis_of_Oxaloacetate_(anaplerotic);biopath:Reactions_of_Pyruvate_and_Phosphoenolpyruvate;biopath:Serine-isocitrate_lyase_pathway;kegg:Carbon fixation in photosynthetic organisms;kegg:Carbon fixation pathways in prokaryotes;kegg:Carbon metabolism;kegg:Metabolic pathways;kegg:Methane metabolism;kegg:Microbial metabolism in diverse environments;kegg:Pyruvate metabolism	rhea:23072;rhea:23073;rhea:23074;rhea:23075;bigg:PPC;biopath:RXN00387;kegg:R00345;seed:rxn00251
REA05C4CF	1 MNXM2@MNXC3 + 1 MNXM5663@MNXC3 <==> 1 MNXM5664@MNXC3 + 1 MNXM7043@MNXC3	rxn02695_c0	MNXR93797	3.2.1.74		seed:rxn02695
REA0DCE8E	1 MNXM1024@MNXC3 + 1 MNXM3480@MNXC3 <==> 1 MNXM256@MNXC3 + 1 MNXM81337@MNXC3	rxn02376_c0	MNXR79613	1.2.4.2		seed:rxn02376
REA367C97	1 MNXM1@MNXC3 + 1 MNXM37@MNXC3 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3 <-- 1 MNXM3@MNXC3 + 1 MNXM84@MNXC3 + 1 MNXM89557@MNXC3	rxn00187_c0	MNXR82966	6.3.1.2		bigg:GALh;bigg:GALm;bigg:GLNS;seed:rxn00187
REA51876D	1 MNXM1@MNXC3 + 1 MNXM5881@MNXC3 + 1 MNXM91047@MNXC3 --> 1 MNXM90510@MNXC3 + 1 MNXM925@MNXC3	rxn08087_c0	MNXR81585	2.3.1.51		bigg:AGPAT161;seed:rxn08087
REAA9DA9	1 MNXM1870@MNXC3 + 1 MNXM564@MNXC3 --> 1 MNXM925@MNXC3 + 1 MNXM946@MNXC3	rxn06848_c0	MNXR26675	2.3.1.243	kegg:Lipopolysaccharide biosynthesis;kegg:Metabolic pathways;metacyc:(Kdo)2-lipid A biosynthesis I;metacyc:superpathway of (Kdo)2-lipid A biosynthesis;upa:KDO(2)-lipid A biosynthesis	bigg:EDTXS2;kegg:R05075;metacyc:MYRISTOYLACYLTRAN-RXN;seed:rxn06848;upa:UCR05075;upa:UER00486
REAC05C92	1 MNXM2378@MNXC3 <==> 1 MNXM77@MNXC3	rxn00747_c0	MNXR51088	5.3.1.1	biopath:Glycolysis_and_Gluconeogenesis_(extended);biopath:Metabolism_of_Fructose_and_Mannose;biopath:Pentose_phosphate_pathway;biopath:Synthesis_and_metabolism_of_Sucrose;kegg:Biosynthesis of amino acids;kegg:Biosynthesis of antibiotics;kegg:Biosynthesis of secondary metabolites;kegg:Carbon fixation in photosynthetic organisms;kegg:Carbon metabolism;kegg:Fructose and mannose metabolism;kegg:Glycolysis / Gluconeogenesis;kegg:Inositol phosphate metabolism;kegg:Metabolic pathways;kegg:Microbial metabolism in diverse environments;metacyc:Calvin-Benson-Bassham cycle;metacyc:formaldehyde assimilation III (dihydroxyacetone cycle);metacyc:gluconeogenesis I;metacyc:gluconeogenesis II (Methanobacterium thermoautotrophicum);metacyc:gluconeogenesis III;metacyc:glycerol degradation to butanol;metacyc:glycolysis I (from glucose 6-phosphate);metacyc:glycolysis II (from fructose 6-phosphate);metacyc:glycolysis III (from glucose);metacyc:glycolysis IV (plant cytosol);metacyc:glycolysis V (Pyrococcus);metacyc:glycolysis VI (metazoan);metacyc:sucrose degradation V (sucrose alpha-glucosidase);upa:glycolysis	rhea:18585;rhea:18586;rhea:18587;rhea:18588;bigg:TPI;bigg:TPIh;biopath:RXN01046;kegg:R01015;metacyc:TRIOSEPISOMERIZATION-RXN;reactome:R-ATH-70454;reactome:R-ATH-70481;reactome:R-BTA-70454;reactome:R-BTA-70481;reactome:R-CEL-70454;reactome:R-CEL-70481;reactome:R-CFA-70454;reactome:R-CFA-70481;reactome:R-DDI-70454;reactome:R-DDI-70481;reactome:R-DME-70454;reactome:R-DME-70481;reactome:R-DRE-70454;reactome:R-DRE-70481;reactome:R-GGA-352914;reactome:R-GGA-352927;reactome:R-GGA-70454;reactome:R-GGA-70481;reactome:R-HSA-70454;reactome:R-HSA-70481;reactome:R-MMU-70454;reactome:R-MMU-70481;reactome:R-OSA-70454;reactome:R-OSA-70481;reactome:R-PFA-70454;reactome:R-PFA-70481;reactome:R-RNO-70454;reactome:R-RNO-70481;reactome:R-SCE-70454;reactome:R-SCE-70481;reactome:R-SPO-70454;reactome:R-SPO-70481;reactome:R-SSC-70454;reactome:R-SSC-70481;reactome:R-XTR-70454;reactome:R-XTR-70481;seed:rxn00747;upa:UCR01015;upa:UER00189
REAC39324	1 MNXM29@MNXC3 + 1 MNXM76@MNXC3 <==> 1 MNXM2@MNXC3 + 1 MNXM8671@MNXC3	rxn12847_c0	MNXR29607	3.4.11.2		seed:rxn12847
READ109D5	1 MNXM14@MNXC3 + 1 MNXM15900@MNXC3 + 2 MNXM1@MNXC3 <-- 1 MNXM2@MNXC3 + 1 MNXM48596@MNXC3	rxn00775_c0	MNXR81566	3.6.1.13		bigg:ADPRDP;bigg:ADPRDPm;seed:rxn00775
REAEB4782	1 MNXM314@MNXC2 <==> 1 MNXM314@BOUNDARY	EX_cpd03847_e0	MNXR1956			bigg:EX_ttdca_e;bigg:FA140tp;bigg:TTDCAtexi;bigg:TTDCAtr;seed:rxn09331;seed:rxn09654;seed:rxn09852
REB1DCEE2	1 MNXM43@MNXC2 <==> 1 MNXM43@MNXC3	rxn10473_c0	MNXR1218			bigg:CLtex;bigg:Clt;bigg:EX_cl_e;metacyc:TRANS-RXN-139;reactome:R-ATH-2684901;reactome:R-ATH-2744228;reactome:R-BTA-2684901;reactome:R-BTA-2744228;reactome:R-BTA-2744242;reactome:R-BTA-2744349;reactome:R-BTA-2744361;reactome:R-BTA-427570;reactome:R-BTA-975340;reactome:R-BTA-975389;reactome:R-BTA-975449;reactome:R-CEL-2684901;reactome:R-CEL-2744228;reactome:R-CEL-2744361;reactome:R-CEL-427570;reactome:R-CEL-975340;reactome:R-CEL-975389;reactome:R-CFA-2684901;reactome:R-CFA-2744228;reactome:R-CFA-2744242;reactome:R-CFA-2744349;reactome:R-CFA-2744361;reactome:R-CFA-427570;reactome:R-CFA-975340;reactome:R-CFA-975389;reactome:R-CFA-975449;reactome:R-DDI-2684901;reactome:R-DDI-2744228;reactome:R-DDI-427570;reactome:R-DME-2684901;reactome:R-DME-2744228;reactome:R-DME-2744242;reactome:R-DME-2744349;reactome:R-DME-2744361;reactome:R-DME-427570;reactome:R-DME-975340;reactome:R-DME-975389;reactome:R-DRE-2684901;reactome:R-DRE-2744228;reactome:R-DRE-2744242;reactome:R-DRE-2744349;reactome:R-DRE-2744361;reactome:R-DRE-975340;reactome:R-DRE-975389;reactome:R-DRE-975449;reactome:R-GGA-2684901;reactome:R-GGA-2744228;reactome:R-GGA-2744242;reactome:R-GGA-2744361;reactome:R-GGA-427570;reactome:R-GGA-975340;reactome:R-GGA-975389;reactome:R-GGA-975449;reactome:R-HSA-2684901;reactome:R-HSA-2744228;reactome:R-HSA-2744242;reactome:R-HSA-2744349;reactome:R-HSA-2744361;reactome:R-HSA-427570;reactome:R-HSA-975340;reactome:R-HSA-975389;reactome:R-HSA-975449;reactome:R-MMU-2684901;reactome:R-MMU-2744228;reactome:R-MMU-2744242;reactome:R-MMU-2744349;reactome:R-MMU-2744361;reactome:R-MMU-427570;reactome:R-MMU-975340;reactome:R-MMU-975389;reactome:R-MMU-975449;reactome:R-OSA-2684901;reactome:R-OSA-2744228;reactome:R-PFA-427570;reactome:R-RNO-2684901;reactome:R-RNO-2744228;reactome:R-RNO-2744242;reactome:R-RNO-2744349;reactome:R-RNO-2744361;reactome:R-RNO-427570;reactome:R-RNO-975340;reactome:R-RNO-975389;reactome:R-RNO-975449;reactome:R-SCE-2684901;reactome:R-SCE-427570;reactome:R-SPO-2684901;reactome:R-SPO-427570;reactome:R-SSC-2684901;reactome:R-SSC-2744228;reactome:R-SSC-2744242;reactome:R-SSC-2744349;reactome:R-SSC-2744361;reactome:R-SSC-427570;reactome:R-SSC-975340;reactome:R-SSC-975389;reactome:R-SSC-975449;reactome:R-TGU-2684901;reactome:R-TGU-2744228;reactome:R-TGU-2744242;reactome:R-TGU-2744361;reactome:R-TGU-427570;reactome:R-TGU-975340;reactome:R-TGU-975389;reactome:R-TGU-975449;reactome:R-XTR-2684901;reactome:R-XTR-2744228;reactome:R-XTR-2744242;reactome:R-XTR-2744349;reactome:R-XTR-2744361;reactome:R-XTR-427570;reactome:R-XTR-975340;reactome:R-XTR-975389;reactome:R-XTR-975449;seed:rxn08234;seed:rxn10473
REB27D10A	1 MNXM114220@MNXC3 <==> 1 MNXM114594@MNXC3	rxn03436_c0	MNXR76597	1.1.1.86;5.4.99.3	kegg:2-Oxocarboxylic acid metabolism;kegg:Biosynthesis of amino acids;kegg:Biosynthesis of antibiotics;kegg:Biosynthesis of secondary metabolites;kegg:Metabolic pathways;kegg:Valine, leucine and isoleucine biosynthesis	rhea:25404;rhea:25405;rhea:25406;rhea:25407;bigg:KARI;kegg:R05069;metacyc:RXN-14106;seed:rxn03436;upa:UCR05069
REB5C149D	1 MNXM17114@MNXC3 + 1 MNXM3@MNXC3 --> 1 MNXM1736@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM7@MNXC3	rxn03918_c0	MNXR58824	2.7.1.167	kegg:Lipopolysaccharide biosynthesis;kegg:Metabolic pathways;metacyc:ADP-L-glycero-beta-D-manno-heptose biosynthesis;upa:ADP-L-glycero-beta-D-manno-heptose biosynthesis	rhea:27473;rhea:27474;rhea:27475;rhea:27476;kegg:R05646;metacyc:RXN0-4341;seed:rxn03918;seed:rxn13931;seed:rxn13941;upa:UCR05646;upa:UER00437
REB8628C4	1 MNXM1680@MNXC3 + 1 MNXM2@MNXC3 --> 2 MNXM2138@MNXC3	rxn00016_c0	NA			
REBC7E815	1 MNXM165@MNXC2 + 1 MNXM2@MNXC3 + 1 MNXM3@MNXC3 --> 1 MNXM165@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM7@MNXC3 + 1 MNXM9@MNXC3	rxn05170_c0	MNXR3403	3.6.3.19		rhea:22132;rhea:22133;rhea:22134;rhea:22135;bigg:MALTabc;bigg:MALTabcpp;metacyc:3.6.3.19-RXN;metacyc:ABC-16-RXN;seed:rxn05170;seed:rxn08867
REBF8ED76	1 MNXM508@MNXC3 <==> 1 MNXM89629@MNXC3	rxn02380_c0	MNXR82946	5.3.1.9		bigg:G6PI3;seed:rxn02380
REBFF9118	1 MNXM10@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM705@MNXC3 <==> 1 MNXM733@MNXC3 + 1 MNXM8@MNXC3	rxn03242_c0	MNXR2904	1.1.1.211;1.1.1.35	biopath:Biosynthesis_of_Fatty_acids_(over_CoA);biopath:beta-Oxidation_of_fatty_acids;kegg:Fatty acid degradation;kegg:Fatty acid elongation;kegg:Fatty acid metabolism;kegg:Metabolic pathways	rhea:31179;rhea:31180;rhea:31181;rhea:31182;bigg:HACD5;bigg:HACD5_1;bigg:HACD5i;bigg:HACD5m;bigg:HACD5p;biopath:RXN00663;kegg:R04741;seed:rxn03242
REC22307B	2 MNXM114072@MNXC3 + 1 MNXM179@MNXC3 <==> 2 MNXM1@MNXC3 + 1 MNXM23@MNXC3 + 2 MNXM537@MNXC3	rxn00145_c0	MNXR69303	1.1.2.3	kegg:Metabolic pathways;kegg:Pyruvate metabolism	bigg:L_LACDcm;kegg:R00196;seed:rxn00145
REC3BD38A	1 MNXM165@MNXC2 <==> 1 MNXM165@BOUNDARY	EX_cpd00179_e0	MNXR3405			bigg:EX_malt_e;bigg:MALTt1r;bigg:MALTtexi;metacyc:RXN-14351;metacyc:RXN0-1741;metacyc:TRANS-RXN-239;metacyc:TRANS-RXN0-575;seed:rxn08874
REC6B4866	1 MNXM2378@MNXC3 + 1 MNXM77@MNXC3 <==> 1 MNXM417@MNXC3	rxn00786_c0	MNXR13125	4.1.2.13	kegg:Carbon fixation in photosynthetic organisms;kegg:Carbon metabolism;kegg:Metabolic pathways;kegg:Methane metabolism;kegg:Microbial metabolism in diverse environments;upa:glycolysis	rhea:14729;rhea:14730;rhea:14731;rhea:14732;bigg:FBA;kegg:R01068;seed:rxn00786;upa:UCR01068;upa:UER00183
RECDFC12C	1 MNXM1206@MNXC3 + 1 MNXM535@MNXC3 <==> 1 MNXM1@MNXC3 + 1 MNXM31@MNXC3 + 1 MNXM824@MNXC3	rxn03439_c0	MNXR3620	2.4.99.13	kegg:Lipopolysaccharide biosynthesis;kegg:Metabolic pathways;metacyc:Kdo transfer to lipid IVA I;upa:KDO(2)-lipid A biosynthesis	rhea:28062;rhea:28063;rhea:28064;rhea:28065;bigg:MOAT2;kegg:R05074;kegg:R06285;metacyc:KDOTRANS2-RXN;seed:rxn03439;upa:UCR05074;upa:UER00484
RECEBE4AF	1 MNXM13@MNXC3 + 1 MNXM26616@MNXC3 + 1 MNXM925@MNXC3 <-- 1 MNXM184@MNXC3 + 1 MNXM23586@MNXC3	rxn05343_c0	NA			
RECFA0596	1 MNXM214@MNXC3 + 1 MNXM2@MNXC3 <==> 1 MNXM446@MNXC3	rxn02167_c0	MNXR1863	4.2.1.150;4.2.1.17;4.2.1.55	biopath:Biodegradation_of_3,4,5-Trihydroxybenzoate;biopath:Biosynthesis_of_Fatty_acids_(over_CoA);biopath:Fermentation_of_Butanol_and_Butyric_acid;biopath:Glycolytic_fermentation_and_Lactate_converting_fermentations;biopath:Metabolism_of_L-Lysine,_L-Threonine,_L-Methionine,_and_L-Cysteine;biopath:Metabolism_of_Tryptophan_(extended);biopath:beta-Oxidation_of_fatty_acids;kegg:Aminobenzoate degradation;kegg:Benzoate degradation;kegg:Biosynthesis of antibiotics;kegg:Butanoate metabolism;kegg:Carbon fixation pathways in prokaryotes;kegg:Carbon metabolism;kegg:Fatty acid degradation;kegg:Fatty acid metabolism;kegg:Lysine degradation;kegg:Metabolic pathways;kegg:Microbial metabolism in diverse environments;kegg:Tryptophan metabolism;metacyc:3-hydroxypropanoate/4-hydroxybutanate cycle;metacyc:L-glutamate degradation V (via hydroxyglutarate);metacyc:crotonate fermentation (to acetate and cyclohexane carboxylate);metacyc:gallate degradation III (anaerobic);metacyc:glutaryl-CoA degradation;metacyc:pyruvate fermentation to butanoate;metacyc:pyruvate fermentation to butanol I;metacyc:pyruvate fermentation to butanol II;metacyc:pyruvate fermentation to hexanol	rhea:26558;rhea:26559;rhea:26560;rhea:26561;bigg:ECOAH1;bigg:ECOAH1_1;bigg:ECOAH1m;bigg:ECOAH1x;biopath:RXN00285;biopath:RXN00497;kegg:R03026;metacyc:RXN-11667;reactome:R-BTA-77314;reactome:R-CEL-77314;reactome:R-CFA-77314;reactome:R-DDI-77314;reactome:R-DME-77314;reactome:R-DRE-77314;reactome:R-GGA-77314;reactome:R-HSA-77314;reactome:R-MMU-77314;reactome:R-RNO-77314;reactome:R-SSC-77314;reactome:R-TGU-77314;reactome:R-XTR-77314;seed:rxn02167
RED303016	2 MNXM1@MNXC3 + 1 MNXM402@MNXC3 + 1 MNXM4232@MNXC3 <==> 1 MNXM2@MNXC3 + 1 MNXM90509@MNXC3	rxn09144_c0	MNXR69743	3.1.1.4		bigg:PLIPA2A120pp;seed:rxn09144
RED78552D	1 MNXM2@MNXC3 + 1 MNXM93@MNXC3 <==> 1 MNXM98@MNXC3	rxn00799_c0	MNXR2338	4.2.1.2	biopath:Citrate_cycle_(TCA_cycle);biopath:Citrate_cycle_(TCA_cycle,_shortest);biopath:Citrate_cycle_(TCA_cycle,_simplified);biopath:Glycolytic_fermentation_and_Lactate_converting_fermentations;biopath:Glyoxylate_cycle;biopath:Urea_and_L-Aspartate_cycles,_Polyamine_and_Creatine_synthesis;kegg:Biosynthesis of antibiotics;kegg:Biosynthesis of secondary metabolites;kegg:Carbon fixation pathways in prokaryotes;kegg:Carbon metabolism;kegg:Citrate cycle (TCA cycle);kegg:Metabolic pathways;kegg:Microbial metabolism in diverse environments;kegg:Pyruvate metabolism;metacyc:TCA cycle I (prokaryotic);metacyc:TCA cycle II (plants and fungi);metacyc:TCA cycle III (animals);metacyc:TCA cycle IV (2-oxoglutarate decarboxylase);metacyc:TCA cycle VI (obligate autotrophs);metacyc:TCA cycle VII (acetate-producers);metacyc:TCA cycle VIII (helicobacter);metacyc:anaerobic energy metabolism (invertebrates, mitochondrial);metacyc:incomplete reductive TCA cycle;metacyc:methylaspartate cycle;metacyc:mixed acid fermentation;metacyc:pyruvate fermentation to propanoate I;metacyc:reductive TCA cycle I;metacyc:reductive TCA cycle II;metacyc:superpathway of glyoxylate cycle and fatty acid degradation;upa:tricarboxylic acid cycle	rhea:12460;rhea:12461;rhea:12462;rhea:12463;bigg:FUM;bigg:FUMm;biopath:RXN00540;kegg:R01082;metacyc:FUMHYDR-RXN;reactome:R-ATH-451033;reactome:R-ATH-70982;reactome:R-BTA-451033;reactome:R-BTA-70982;reactome:R-CEL-451033;reactome:R-CEL-70982;reactome:R-CFA-451033;reactome:R-CFA-70982;reactome:R-DDI-451033;reactome:R-DDI-70982;reactome:R-DME-451033;reactome:R-DME-70982;reactome:R-DRE-451033;reactome:R-DRE-70982;reactome:R-GGA-373141;reactome:R-GGA-373145;reactome:R-GGA-451033;reactome:R-GGA-70982;reactome:R-HSA-451033;reactome:R-HSA-70982;reactome:R-MMU-451033;reactome:R-MMU-70982;reactome:R-OSA-451033;reactome:R-OSA-70982;reactome:R-RNO-451033;reactome:R-RNO-70982;reactome:R-SCE-451033;reactome:R-SCE-70982;reactome:R-SPO-451033;reactome:R-SPO-70982;reactome:R-SSC-451033;reactome:R-SSC-70982;reactome:R-TGU-451033;reactome:R-TGU-70982;reactome:R-XTR-451033;reactome:R-XTR-70982;seed:rxn00799;upa:UCR01082;upa:UER01007
RED7B9CEE	1 MNXM11@MNXC3 + 1 MNXM3941@MNXC3 <==> 1 MNXM1491@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM63@MNXC3	rxn02421_c0	MNXR71295	2.7.7.57	metacyc:phosphatidylcholine biosynthesis III	rhea:10576;rhea:10577;rhea:10578;rhea:10579;kegg:R03375;metacyc:2.7.7.57-RXN;seed:rxn02421
RED85CCA5	1 MNXM12@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM6580@MNXC3 <-- 1 MNXM5741@MNXC3 + 1 MNXM9620@MNXC3	rxn10214_c0	MNXR28671	2.3.1.51		seed:rxn10214
REDAD8762	1 MNXM1@MNXC3 + 1 MNXM4753@MNXC3 + 1 MNXM7@MNXC3 <==> 1 MNXM3@MNXC3 + 1 MNXM4871@MNXC3	rxn02576_c0	MNXR8252	2.7.1.103		rhea:20509;rhea:20510;rhea:20511;rhea:20512;kegg:R03607;metacyc:VIOMYCIN-KINASE-RXN;seed:rxn02576
REDDCA6A7	1 MNXM118@MNXC2 <==> 1 MNXM118@BOUNDARY	EX_cpd00118_e0	MNXR4521			bigg:EX_ptrc_e;bigg:PTRCt;bigg:PTRCtex;bigg:PTRCtex2;seed:rxn09216;seed:rxn13393
REDE31E02	1 MNXM17@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM55192@MNXC3 <-- 1 MNXM52@MNXC3 + 1 MNXM54163@MNXC3	rxn08619_c0	MNXR69158			bigg:GLCTR2;seed:rxn08619
REDFDC459	1 MNXM10@MNXC3 + 2 MNXM1@MNXC3 + 1 MNXM25@MNXC3 <-- 1 MNXM172@MNXC3 + 1 MNXM2@MNXC3 + 1 MNXM8@MNXC3	rxn00508_c0	MNXR4909	1.2.1.16;1.2.1.24	biopath:Metabolism_of_L-Glutamate,_L-Aspartate_and_related_compounds;biopath:Metabolism_of_Polyamines;biopath:Metabolism_of_Tyrosine_(extended,_without_L-Dopa);kegg:Alanine, aspartate and glutamate metabolism;kegg:Butanoate metabolism;kegg:Metabolic pathways;kegg:Microbial metabolism in diverse environments;kegg:Tyrosine metabolism;metacyc:4-aminobutanoate degradation I;metacyc:4-aminobutanoate degradation IV;metacyc:GABA shunt;metacyc:L-glutamate degradation IV	rhea:13217;rhea:13218;rhea:13219;rhea:13220;bigg:SSALx;bigg:SSALxm;bigg:SSNOh;biopath:RXN00989;kegg:R00713;metacyc:SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;seed:rxn00508;upa:UCR00713;upa:UER01003
REE257C1E	1 MNXM10@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM298@MNXC3 <==> 1 MNXM125@MNXC3 + 1 MNXM2@MNXC3 + 1 MNXM8@MNXC3	rxn00834_c0	MNXR3100	1.1.1.205	biopath:Biosynthesis_of_Xanthosine-5'-phosphate;biopath:Conversion_and_degradation_of_Purine_desoxyribonucleotides;biopath:Reactions_and_degradation_of_Purine_ribonucleotides;kegg:Biosynthesis of secondary metabolites;kegg:Metabolic pathways;kegg:Purine metabolism;metacyc:adenosine nucleotides degradation I;metacyc:guanosine ribonucleotides de novo biosynthesis;metacyc:urate biosynthesis/inosine 5'-phosphate degradation;upa:XMP biosynthesis via de novo pathway	rhea:11708;rhea:11709;rhea:11710;rhea:11711;bigg:IMPD;bigg:IMPDm;biopath:RXN00783;kegg:R01130;metacyc:IMP-DEHYDROG-RXN;seed:rxn00834;upa:UCR01130;upa:UER00295
REE51C439	1 MNXM2@MNXC3 + 1 MNXM491@MNXC3 <==> 1 MNXM3146@MNXC3 + 1 MNXM9@MNXC3	rxn02418_c0	MNXR6331	3.1.3.26;3.1.3.62	kegg:Inositol phosphate metabolism;metacyc:phytate degradation I	rhea:20960;rhea:20961;rhea:20962;rhea:20963;bigg:MIHKPP;kegg:R03372;metacyc:RXN-10942;metacyc:RXN-7241;seed:rxn02418
REEB83731	1 MNXM131@MNXC3 <==> 1 MNXM89661@MNXC3	rxn00973_c0	MNXR30608	4.2.1.3	kegg:2-Oxocarboxylic acid metabolism;kegg:Biosynthesis of amino acids;kegg:Carbon metabolism;kegg:Metabolic pathways;upa:glyoxylate cycle;upa:tricarboxylic acid cycle	rhea:10336;rhea:10337;rhea:10338;rhea:10339;bigg:ACONT;bigg:ACONTm;bigg:ACONTx;kegg:R01324;reactome:R-ATH-450975;reactome:R-ATH-70971;reactome:R-BTA-450975;reactome:R-BTA-70971;reactome:R-CEL-450975;reactome:R-CEL-70971;reactome:R-CFA-450975;reactome:R-CFA-70971;reactome:R-DDI-450975;reactome:R-DDI-70971;reactome:R-DME-450975;reactome:R-DME-70971;reactome:R-DRE-450975;reactome:R-DRE-70971;reactome:R-GGA-373015;reactome:R-GGA-373140;reactome:R-GGA-450975;reactome:R-GGA-70971;reactome:R-HSA-450975;reactome:R-HSA-70971;reactome:R-MMU-450975;reactome:R-MMU-70971;reactome:R-OSA-450975;reactome:R-OSA-70971;reactome:R-RNO-450975;reactome:R-RNO-70971;reactome:R-SCE-450975;reactome:R-SCE-70971;reactome:R-SPO-450975;reactome:R-SPO-70971;reactome:R-SSC-450975;reactome:R-SSC-70971;reactome:R-TGU-450975;reactome:R-TGU-70971;reactome:R-XTR-450975;reactome:R-XTR-70971;seed:rxn00973;upa:UER00718
REED65612	1 MNXM114091@MNXC3 + 1 MNXM38@MNXC3 <==> 1 MNXM33@MNXC3 + 1 MNXM87584@MNXC3	rxn02359_c0	MNXR85051	1.5.-.-;1.5.1.12;1.5.99.8	kegg:Arginine and proline metabolism;kegg:Metabolic pathways	kegg:R03295;seed:rxn02359
REEE319A	1 MNXM146496@MNXC3 + 1 MNXM2@MNXC3 <==> 1 MNXM368@MNXC3 + 1 MNXM65309@MNXC3	rxn08844_c0	MNXR94220	3.1.1.5		seed:rxn08844
